anthropology of biology,life now. what is life?. evolutionary narratives. 3. paper two. animals. wild and domesticated. biodiversity. natural and artificial. race in the genomic age. remixing sex. biopolitical technology. earthly aliens. class conference. ,anthropology,http://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013/,http://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013/21a-303f13.jpg,Undergraduate
history and anthropology of medicine and biology,introduction. what is life. and how do we study it?. before biology. experiencing and organizing bodies and nature. biology. in theory. biology emerging. heredity and life in formation and evolution. form i. genes. molecular biology. form ii. race. then and now. form iii. bodies and religion. function i. medicine and difference. function ii. medicine and markets. transformation i. new biopolitics and bioeconomies. transformation ii. life at sea. paper presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013/,http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013/sts-330s13.jpg,Graduate
marketing microchips and mcdonalds: debating globalization,introduction. why is everyone talking about globalization?. the cultural homogenization debates. hip hop in japan. guest lecturer. prof. ian condry. the economic and political debates. theorizing the economic transformation. global histories before capitalism. european colonialism. european economic expansion. the rise of consumer society. the welfare state and the third world. deindustrialization and the growth of service industries. new industrialization in the &quot.third world&quot.. the new post-cold war geography. migrations. media in motion. reworking networks. from activism to the mafia. biotech and the new science. student presentations. judging globalization in a post-iraq war era. conclusion. ,anthropology,http://ocw.mit.edu/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004/,http://ocw.mit.edu/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004/21a-336s04.jpg,Undergraduate
documenting culture,"introduction. early cinema. ethnographic film as science and beyond. cinema verite and cine-fiction. the films of jean rouch. direct cinema in the us. observing at home. communities and conflict. debating nuclear technologies. guest lecturer. filmmaker chris boebel. gender and sexuality. observing the 'exotic' in the u.s.. the personal and the political. a case of environmental activism. finding a future for culture on film/video. feature films. documentaries. and ""the social practice of media"". ",anthropology,http://ocw.mit.edu/courses/anthropology/21a-337j-documenting-culture-spring-2004/,http://ocw.mit.edu/courses/anthropology/21a-337j-documenting-culture-spring-2004/21a-337js04.jpg,Undergraduate / Graduate
technology and culture,introduction. theories of technology and culture. technologies of sex and gender. reproduction. birth. risk. technologies of race. medical experimentation. technologies of death. risk and the biopolitics of radiation. genetically modified food. sociologies of computing. from artificial intelligence to artificial life. our machines. our music. from white noise to black noise. infrastructure. trains. automobiles. organs. student paper presentations. party and student paper presentations. ,anthropology,http://ocw.mit.edu/courses/anthropology/21a-340j-technology-and-culture-fall-2006/,http://ocw.mit.edu/courses/anthropology/21a-340j-technology-and-culture-fall-2006/21a-340jf06.jpg,Undergraduate
energy decisions markets and policies,this course and the u.s. energy system. comparative energy systems. u.s. energy problems. the market and the state. path dependence in energy systems. climate agreement negotiations i. economics of energy demand. energy use by individuals and households. normative frameworks for business decisions. business decisions in reality. chp at hexion. organizational decision-making. biodiesel at mit. developing profitable strategies. innovation and energy business models. non-renewable energy resources. shale. opportunities &amp. challenges. tomorrow's electric power system. making public policy. social movements. u.s. environment policy. guest lecture on micron-gap thermal photovoltaics. economic development &amp. green growth. final paper presentations &amp. debrief. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012/,http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012/15-031js12.jpg,Undergraduate
environmental struggles,"introduction. the power of ""nature"". various ideas of nature in european thought. tensions and affinities between european and non-european ideas of nature. doing fieldwork on environmental issues. the sea. the land. the forests. nuclear technologies. toxic pollutants. conclusion. ",anthropology,http://ocw.mit.edu/courses/anthropology/21a-342-environmental-struggles-fall-2004/,no image,Undergraduate
drugs politics and culture,"introduction. some preliminary ideas. alcohol in the u.s.. alcohol across cultures. guest speaker. alcoholics anonymous. ""primitive"" drugs. drugs and american counterculture. cocaine. latin america and globalization. cocaine consumption. crack dealers. guest speakers. the war on drugs. modern pharmaceuticals. sex. modern pharmaceuticals. prozac&reg.. big pharma. ",science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006/,http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006/sts-062js06.jpg,Undergraduate
cultures of computing,25%. the industrial revolution and calculating engines. analytics of capital and gender difference in the work of charles babbage and ada lovelace. world war two and the cold war. cybernetics. communication. and control. artificial intelligence. artificial life. cognition. gender. computing and proof. computing countercultures. early pcs. hacking. opensources. wikiworlds. computer graphics and simulation. social networks. media. and gaming. materialities of networks and wireless connections. robots. dna computing. quantum computing. beyond. class conference. ,anthropology,http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011/,http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011/21a-350jf11.jpg,Undergraduate
the anthropology of sound,25%. soundscapes. soundwalk at mit. voices. telephones and radio. soundscapes. revisited through sound sculpture. phonograph and gramophone records. compact discs. mp3s. sound. culture. property. a political economy of sound and noise. the sound of music. sonic publics. styles of silence. the sounds of science. class presentations of sonic communities paper. ,anthropology,http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008/,http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008/21a-360js08.jpg,Undergraduate
